lsoa,lsoa_code,unit_travel_time,unit_postcode,selected,admissions,relative_frequency
Stroud 012B,E01022352,31.6,BS105NB,1,2.666666667,0.00037686075
Stroud 012C,E01022353,30.5,BS105NB,1,3.666666667,0.0005181835312323347
Stroud 012D,E01022413,27.3,BS105NB,1,1.666666667,0.00023553796876766536
Stroud 013A,E01022385,42.3,BS105NB,1,1.0,0.00014132278123233464
Stroud 013B,E01022386,44.5,BS105NB,1,5.666666667,0.000800829093697004
Stroud 013C,E01022387,43.4,BS105NB,1,1.0,0.00014132278123233464
Stroud 013D,E01022388,45.5,BS105NB,1,2.0,0.0002826455624646693
Stroud 014A,E01022372,35.9,BS105NB,1,2.0,0.0002826455624646693
Stroud 014B,E01022373,38.0,BS105NB,1,1.333333333,0.0001884303749293386
Stroud 014C,E01022374,35.9,BS105NB,1,3.666666667,0.0005181835312323347
Stroud 014D,E01022375,34.8,BS105NB,1,0.666666667,9.42151875353307e-05
Stroud 015A,E01022381,33.7,BS105NB,1,3.666666667,0.0005181835312323347
Stroud 015B,E01022415,32.6,BS105NB,1,1.0,0.00014132278123233464
Stroud 015C,E01022416,32.6,BS105NB,1,1.333333333,0.0001884303749293386
Stroud 015D,E01022417,31.6,BS105NB,1,3.333333333,0.00047107593739400795
Stroud 015E,E01022418,31.6,BS105NB,1,4.0,0.0005652911249293386
Swansea 025H,W01001958,88.5,BS105NB,1,0.0,0.0
Swindon 003A,E01015543,52.0,BS105NB,1,3.333333333,0.00047107593739400795
Swindon 003B,E01015544,53.1,BS105NB,1,2.0,0.0002826455624646693
Swindon 004A,E01015513,50.9,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 004B,E01015514,50.9,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 004C,E01015515,50.9,BS105NB,1,1.0,0.00014132278123233464
Swindon 004D,E01015516,50.9,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 004E,E01015517,50.9,BS105NB,1,4.0,0.0005652911249293386
Swindon 005F,E01015560,52.0,BS105NB,1,2.666666667,0.00037686075
Swindon 006A,E01015526,49.8,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 006B,E01015528,50.9,BS105NB,1,2.0,0.0002826455624646693
Swindon 006C,E01015529,49.8,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 006D,E01015530,50.9,BS105NB,1,3.333333333,0.00047107593739400795
Swindon 007A,E01015506,50.9,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 007B,E01015507,50.9,BS105NB,1,1.0,0.00014132278123233464
Swindon 007C,E01015527,49.8,BS105NB,1,1.0,0.00014132278123233464
Swindon 007D,E01015580,48.8,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 008C,E01015547,52.0,BS105NB,1,1.0,0.00014132278123233464
Swindon 008D,E01015548,52.0,BS105NB,1,3.0,0.00042396834369700395
Swindon 010A,E01015508,50.9,BS105NB,1,3.666666667,0.0005181835312323347
Swindon 010B,E01015509,50.9,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 010C,E01015510,49.8,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 010D,E01015511,49.8,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 011A,E01015562,47.7,BS105NB,1,1.0,0.00014132278123233464
Swindon 011B,E01015563,47.7,BS105NB,1,1.0,0.00014132278123233464
Swindon 011C,E01015565,46.6,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 011D,E01015566,46.6,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 012B,E01015578,47.7,BS105NB,1,3.0,0.00042396834369700395
Swindon 012C,E01015579,48.8,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 012D,E01015581,48.8,BS105NB,1,2.666666667,0.00037686075
Swindon 012E,E01015582,48.8,BS105NB,1,3.333333333,0.00047107593739400795
Swindon 012F,E01032708,47.7,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 012G,E01032716,47.7,BS105NB,1,1.0,0.00014132278123233464
Swindon 014A,E01015561,46.6,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 014B,E01015564,47.7,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 014C,E01015567,46.6,BS105NB,1,1.0,0.00014132278123233464
Swindon 014D,E01015568,46.6,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 015A,E01015475,48.8,BS105NB,1,5.0,0.0007066139061616733
Swindon 015B,E01015476,47.7,BS105NB,1,3.0,0.00042396834369700395
Swindon 015C,E01015477,46.6,BS105NB,1,2.0,0.0002826455624646693
Swindon 015D,E01015480,48.8,BS105NB,1,2.666666667,0.00037686075
Swindon 017A,E01015479,49.8,BS105NB,1,4.333333333,0.0006123987186263426
Swindon 017B,E01015493,48.8,BS105NB,1,1.0,0.00014132278123233464
Swindon 017C,E01015574,49.8,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 017D,E01015576,50.9,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 018A,E01015499,45.5,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 018B,E01015500,45.5,BS105NB,1,1.0,0.00014132278123233464
Swindon 018C,E01015504,45.5,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 018D,E01015505,45.5,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 019A,E01015494,47.7,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 019C,E01015496,47.7,BS105NB,1,2.666666667,0.00037686075
Swindon 019D,E01015497,48.8,BS105NB,1,1.0,0.00014132278123233464
Swindon 019E,E01032714,48.8,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 019F,E01032715,49.8,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 020B,E01015539,52.0,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 020D,E01015541,52.0,BS105NB,1,2.0,0.0002826455624646693
Swindon 020E,E01015542,52.0,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 021A,E01015478,46.6,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 021B,E01015498,46.6,BS105NB,1,1.0,0.00014132278123233464
Swindon 021D,E01015532,47.7,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 021E,E01032706,46.6,BS105NB,1,0.0,0.0
Swindon 021F,E01032707,48.8,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 022A,E01015501,43.4,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 022B,E01015502,44.5,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 022C,E01015503,44.5,BS105NB,1,2.666666667,0.00037686075
Swindon 022D,E01015569,46.6,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 022E,E01015570,46.6,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 022F,E01015571,47.7,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 024A,E01015533,52.0,BS105NB,1,4.333333333,0.0006123987186263426
Swindon 024B,E01015534,49.8,BS105NB,1,4.0,0.0005652911249293386
Swindon 024C,E01015535,52.0,BS105NB,1,3.0,0.00042396834369700395
Swindon 024D,E01015536,49.8,BS105NB,1,3.333333333,0.00047107593739400795
Swindon 025A,E01015583,54.1,BS105NB,1,2.0,0.0002826455624646693
Swindon 025B,E01015584,48.8,BS105NB,1,4.333333333,0.0006123987186263426
Swindon 025C,E01015585,48.8,BS105NB,1,2.666666667,0.00037686075
Swindon 025D,E01015586,47.7,BS105NB,1,5.333333333,0.0007537214998586772
Swindon 025E,E01015587,48.8,BS105NB,1,5.0,0.0007066139061616733
Swindon 025F,E01015588,49.8,BS105NB,1,2.333333333,0.0003297531561616733
Swindon 026A,E01015525,50.9,BS105NB,1,1.666666667,0.00023553796876766536
Swindon 026B,E01032700,50.9,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 026C,E01032703,50.9,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 026D,E01032705,52.0,BS105NB,1,0.333333333,4.710759369700396e-05
Swindon 026E,E01032709,52.0,BS105NB,1,0.0,0.0
Swindon 026F,E01032713,52.0,BS105NB,1,1.0,0.00014132278123233464
Swindon 027A,E01032701,50.9,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 027B,E01032702,52.0,BS105NB,1,1.333333333,0.0001884303749293386
Swindon 027C,E01032704,50.9,BS105NB,1,0.0,0.0
Swindon 027D,E01032711,52.0,BS105NB,1,0.0,0.0
Swindon 027E,E01032712,52.0,BS105NB,1,0.0,0.0
Swindon 028C,E01015512,53.1,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 028D,E01015518,52.0,BS105NB,1,0.666666667,9.42151875353307e-05
Swindon 028E,E01032710,52.0,BS105NB,1,0.666666667,9.42151875353307e-05
Taunton Deane 001A,E01029258,71.3,BS105NB,1,4.0,0.0005652911249293386
Taunton Deane 001B,E01029259,72.4,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 001C,E01029260,70.2,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 001D,E01029268,73.5,BS105NB,1,2.0,0.0002826455624646693
Taunton Deane 002A,E01029276,63.8,BS105NB,1,4.666666667,0.0006595063124646694
Taunton Deane 002B,E01029278,65.9,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 002C,E01029290,62.7,BS105NB,1,4.333333333,0.0006123987186263426
Taunton Deane 002D,E01029306,63.8,BS105NB,1,3.666666667,0.0005181835312323347
Taunton Deane 002E,E01029319,62.7,BS105NB,1,0.333333333,4.710759369700396e-05
Taunton Deane 003A,E01029267,76.7,BS105NB,1,5.0,0.0007066139061616733
Taunton Deane 003B,E01029320,78.8,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 003C,E01029321,81.0,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 004A,E01029297,62.7,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 004B,E01029298,62.7,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 004C,E01029304,63.8,BS105NB,1,2.333333333,0.0003297531561616733
Taunton Deane 004D,E01029305,63.8,BS105NB,1,2.333333333,0.0003297531561616733
Taunton Deane 004E,E01029307,63.8,BS105NB,1,1.333333333,0.0001884303749293386
Taunton Deane 005A,E01029271,65.9,BS105NB,1,5.333333333,0.0007537214998586772
Taunton Deane 005B,E01029273,61.6,BS105NB,1,2.0,0.0002826455624646693
Taunton Deane 005C,E01029274,61.6,BS105NB,1,4.666666667,0.0006595063124646694
Taunton Deane 005D,E01029275,60.6,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 005E,E01029279,67.0,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 006A,E01029282,61.6,BS105NB,1,0.0,0.0
Taunton Deane 006B,E01029291,60.6,BS105NB,1,3.666666667,0.0005181835312323347
Taunton Deane 006C,E01029294,60.6,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 006D,E01029317,61.6,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 006E,E01029318,62.7,BS105NB,1,5.0,0.0007066139061616733
Taunton Deane 007A,E01029285,61.6,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 007B,E01029287,62.7,BS105NB,1,1.666666667,0.00023553796876766536
Taunton Deane 007C,E01029288,62.7,BS105NB,1,2.0,0.0002826455624646693
Taunton Deane 007D,E01029289,61.6,BS105NB,1,3.0,0.00042396834369700395
Taunton Deane 007E,E01029299,61.6,BS105NB,1,3.666666667,0.0005181835312323347
Taunton Deane 007F,E01029300,62.7,BS105NB,1,2.0,0.0002826455624646693
Taunton Deane 008A,E01029256,67.0,BS105NB,1,6.0,0.0008479366873940079
Taunton Deane 008B,E01029257,67.0,BS105NB,1,5.333333333,0.0007537214998586772
Taunton Deane 008D,E01029277,64.9,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 008E,E01032651,69.2,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 008F,E01032652,69.2,BS105NB,1,2.333333333,0.0003297531561616733
Taunton Deane 009A,E01029280,61.6,BS105NB,1,2.666666667,0.00037686075
Taunton Deane 009B,E01029281,61.6,BS105NB,1,3.666666667,0.0005181835312323347
Taunton Deane 009C,E01029283,62.7,BS105NB,1,1.666666667,0.00023553796876766536
Taunton Deane 009D,E01029292,61.6,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 009E,E01029293,60.6,BS105NB,1,2.333333333,0.0003297531561616733
Taunton Deane 010A,E01029266,65.9,BS105NB,1,6.0,0.0008479366873940079
Taunton Deane 010B,E01029284,61.6,BS105NB,1,3.666666667,0.0005181835312323347
Taunton Deane 010C,E01029286,61.6,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 010D,E01029301,62.7,BS105NB,1,6.333333333,0.0008950442810910118
Taunton Deane 010E,E01029303,64.9,BS105NB,1,6.333333333,0.0008950442810910118
Taunton Deane 011A,E01029263,67.0,BS105NB,1,0.666666667,9.42151875353307e-05
Taunton Deane 011B,E01029264,67.0,BS105NB,1,5.333333333,0.0007537214998586772
Taunton Deane 011C,E01029265,67.0,BS105NB,1,4.333333333,0.0006123987186263426
Taunton Deane 011D,E01029302,63.8,BS105NB,1,5.333333333,0.0007537214998586772
Taunton Deane 011E,E01029308,67.0,BS105NB,1,6.0,0.0008479366873940079
Taunton Deane 012A,E01029309,67.0,BS105NB,1,2.666666667,0.00037686075
Taunton Deane 012B,E01029311,68.1,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 012C,E01029312,68.1,BS105NB,1,2.666666667,0.00037686075
Taunton Deane 012D,E01029313,69.2,BS105NB,1,1.0,0.00014132278123233464
Taunton Deane 012E,E01029316,68.1,BS105NB,1,4.666666667,0.0006595063124646694
Taunton Deane 013A,E01029262,70.2,BS105NB,1,6.0,0.0008479366873940079
Taunton Deane 013B,E01029269,68.1,BS105NB,1,6.666666667,0.0009421518749293386
Taunton Deane 013C,E01029310,68.1,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 013D,E01029314,70.2,BS105NB,1,4.666666667,0.0006595063124646694
Taunton Deane 013E,E01029315,69.2,BS105NB,1,3.333333333,0.00047107593739400795
Taunton Deane 014A,E01029261,74.5,BS105NB,1,4.0,0.0005652911249293386
Taunton Deane 014B,E01029270,67.0,BS105NB,1,8.0,0.0011305822498586771
Taunton Deane 014C,E01029295,63.8,BS105NB,1,1.666666667,0.00023553796876766536
Taunton Deane 014D,E01029296,63.8,BS105NB,1,4.666666667,0.0006595063124646694
Teignbridge 001A,E01020243,56.3,PL68DH,1,1.333333333,0.0001884303749293386
Teignbridge 001B,E01020262,63.8,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 001C,E01020263,62.7,PL68DH,1,2.666666667,0.00037686075
Teignbridge 001D,E01020274,53.1,PL68DH,1,0.666666667,9.42151875353307e-05
Teignbridge 002A,E01020240,56.3,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 002B,E01020241,52.0,PL68DH,1,3.333333333,0.00047107593739400795
Teignbridge 002C,E01020242,55.2,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 002D,E01020244,62.7,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 002E,E01020245,60.6,PL68DH,1,4.0,0.0005652911249293386
Teignbridge 003A,E01020205,45.5,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 003B,E01020258,53.1,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 003C,E01020259,47.7,PL68DH,1,1.333333333,0.0001884303749293386
Teignbridge 003D,E01020273,56.3,PL68DH,1,1.0,0.00014132278123233464
Teignbridge 004A,E01020203,45.5,PL68DH,1,5.666666667,0.000800829093697004
Teignbridge 004B,E01020206,44.5,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 004C,E01020220,45.5,PL68DH,1,4.666666667,0.0006595063124646694
Teignbridge 004D,E01020221,45.5,PL68DH,1,4.666666667,0.0006595063124646694
Teignbridge 004E,E01020222,45.5,PL68DH,1,0.333333333,4.710759369700396e-05
Teignbridge 004F,E01020223,44.5,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 005A,E01020229,65.9,PL68DH,1,5.0,0.0007066139061616733
Teignbridge 005B,E01020230,62.7,PL68DH,1,2.666666667,0.00037686075
Teignbridge 005C,E01020231,62.7,PL68DH,1,2.0,0.0002826455624646693
Teignbridge 005D,E01020232,62.7,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 006A,E01020228,61.6,PL68DH,1,5.333333333,0.0007537214998586772
Teignbridge 006B,E01020233,58.4,PL68DH,1,4.333333333,0.0006123987186263426
Teignbridge 006C,E01020234,60.6,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 006D,E01020235,59.5,PL68DH,1,4.0,0.0005652911249293386
Teignbridge 007A,E01020202,42.3,PL68DH,1,8.0,0.0011305822498586771
Teignbridge 007B,E01020204,41.2,PL68DH,1,2.666666667,0.00037686075
Teignbridge 007C,E01020236,42.3,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 007D,E01020237,42.3,PL68DH,1,4.333333333,0.0006123987186263426
Teignbridge 008A,E01020265,56.3,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 008B,E01020266,55.2,PL68DH,1,3.333333333,0.00047107593739400795
Teignbridge 008C,E01020267,56.3,PL68DH,1,5.333333333,0.0007537214998586772
Teignbridge 008D,E01020268,57.4,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 008E,E01020270,56.3,PL68DH,1,2.666666667,0.00037686075
Teignbridge 009A,E01020250,47.7,PL68DH,1,5.666666667,0.000800829093697004
Teignbridge 009B,E01020252,47.7,PL68DH,1,4.0,0.0005652911249293386
Teignbridge 009C,E01020253,47.7,PL68DH,1,1.0,0.00014132278123233464
Teignbridge 009D,E01020254,46.6,PL68DH,1,1.666666667,0.00023553796876766536
Teignbridge 009E,E01020255,47.7,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 009F,E01020257,46.6,PL68DH,1,0.666666667,9.42151875353307e-05
Teignbridge 010A,E01020264,55.2,PL68DH,1,5.666666667,0.000800829093697004
Teignbridge 010B,E01020269,55.2,PL68DH,1,12.33333333,0.0017429809680610516
Teignbridge 010C,E01020271,54.1,PL68DH,1,5.333333333,0.0007537214998586772
Teignbridge 010D,E01020272,54.1,PL68DH,1,2.666666667,0.00037686075
Teignbridge 011A,E01020200,52.0,PL68DH,1,2.666666667,0.00037686075
Teignbridge 011B,E01020201,50.9,PL68DH,1,7.0,0.0009892594686263425
Teignbridge 011C,E01020251,49.8,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 011D,E01020260,55.2,PL68DH,1,4.666666667,0.0006595063124646694
Teignbridge 011E,E01020261,56.3,PL68DH,1,4.666666667,0.0006595063124646694
Teignbridge 012A,E01020208,42.3,PL68DH,1,4.0,0.0005652911249293386
Teignbridge 012B,E01020209,43.4,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 012C,E01020210,43.4,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 012D,E01020219,44.5,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 013A,E01020191,45.5,PL68DH,1,3.666666667,0.0005181835312323347
Teignbridge 013B,E01020194,47.7,PL68DH,1,2.0,0.0002826455624646693
Teignbridge 013C,E01020207,42.3,PL68DH,1,3.333333333,0.00047107593739400795
Teignbridge 013D,E01020256,45.5,PL68DH,1,0.666666667,9.42151875353307e-05
Teignbridge 014A,E01020211,48.8,PL68DH,1,1.666666667,0.00023553796876766536
Teignbridge 014B,E01020217,47.7,PL68DH,1,3.333333333,0.00047107593739400795
Teignbridge 014C,E01020218,45.5,PL68DH,1,4.0,0.0005652911249293386
Teignbridge 014D,E01020224,46.6,PL68DH,1,0.666666667,9.42151875353307e-05
Teignbridge 015A,E01020216,43.4,PL68DH,1,1.333333333,0.0001884303749293386
Teignbridge 015B,E01020225,45.5,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 015C,E01020226,48.8,PL68DH,1,4.666666667,0.0006595063124646694
Teignbridge 015D,E01020227,48.8,PL68DH,1,8.0,0.0011305822498586771
Teignbridge 016A,E01020212,49.8,PL68DH,1,2.0,0.0002826455624646693
Teignbridge 016B,E01020213,48.8,PL68DH,1,2.666666667,0.00037686075
Teignbridge 016C,E01020214,48.8,PL68DH,1,4.333333333,0.0006123987186263426
Teignbridge 016D,E01020215,49.8,PL68DH,1,2.666666667,0.00037686075
Teignbridge 017A,E01020195,36.9,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 017B,E01020196,35.9,PL68DH,1,2.666666667,0.00037686075
Teignbridge 017C,E01020197,34.8,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 017D,E01020198,32.6,PL68DH,1,1.666666667,0.00023553796876766536
Teignbridge 017E,E01020199,31.6,PL68DH,1,2.333333333,0.0003297531561616733
Teignbridge 018A,E01020246,49.8,PL68DH,1,1.666666667,0.00023553796876766536
Teignbridge 018B,E01020247,52.0,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 018C,E01020248,48.8,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 018D,E01020249,50.9,PL68DH,1,3.333333333,0.00047107593739400795
Teignbridge 019A,E01020192,46.6,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 019B,E01020193,42.3,PL68DH,1,3.0,0.00042396834369700395
Teignbridge 019C,E01020238,43.4,PL68DH,1,1.666666667,0.00023553796876766536
Teignbridge 019D,E01020239,43.4,PL68DH,1,4.333333333,0.0006123987186263426
Tewkesbury 003C,E01022464,62.7,BS105NB,1,1.333333333,0.0001884303749293386
Tewkesbury 004A,E01022434,55.2,BS105NB,1,6.0,0.0008479366873940079
Tewkesbury 004B,E01022441,54.1,BS105NB,1,3.0,0.00042396834369700395
Tewkesbury 004C,E01022445,56.3,BS105NB,1,3.0,0.00042396834369700395
Tewkesbury 005A,E01022432,55.2,BS105NB,1,4.666666667,0.0006595063124646694
Tewkesbury 005B,E01022433,56.3,BS105NB,1,1.666666667,0.00023553796876766536
Tewkesbury 005C,E01022435,56.3,BS105NB,1,5.666666667,0.000800829093697004
Tewkesbury 005D,E01022436,55.2,BS105NB,1,4.0,0.0005652911249293386
Tewkesbury 005E,E01022437,55.2,BS105NB,1,2.666666667,0.00037686075
Tewkesbury 005F,E01022438,55.2,BS105NB,1,0.666666667,9.42151875353307e-05
Tewkesbury 005G,E01022439,55.2,BS105NB,1,1.0,0.00014132278123233464
Tewkesbury 006A,E01022440,46.6,BS105NB,1,1.0,0.00014132278123233464
Tewkesbury 006B,E01022442,56.3,BS105NB,1,2.0,0.0002826455624646693
Tewkesbury 006C,E01022443,46.6,BS105NB,1,2.666666667,0.00037686075
Tewkesbury 006D,E01022444,46.6,BS105NB,1,2.666666667,0.00037686075
Tewkesbury 007A,E01022425,46.6,BS105NB,1,1.0,0.00014132278123233464
Tewkesbury 007B,E01022426,47.7,BS105NB,1,1.666666667,0.00023553796876766536
Tewkesbury 007C,E01022427,47.7,BS105NB,1,4.333333333,0.0006123987186263426
Tewkesbury 007D,E01022428,45.5,BS105NB,1,2.333333333,0.0003297531561616733
Tewkesbury 007E,E01022429,46.6,BS105NB,1,2.666666667,0.00037686075
Tewkesbury 007F,E01022430,45.5,BS105NB,1,1.666666667,0.00023553796876766536
Tewkesbury 007G,E01022431,47.7,BS105NB,1,1.666666667,0.00023553796876766536
Tewkesbury 007H,E01022447,47.7,BS105NB,1,0.666666667,9.42151875353307e-05
Tewkesbury 008A,E01022420,46.6,BS105NB,1,3.333333333,0.00047107593739400795
Tewkesbury 008B,E01022448,46.6,BS105NB,1,2.0,0.0002826455624646693
Tewkesbury 008C,E01022454,45.5,BS105NB,1,1.666666667,0.00023553796876766536
Tewkesbury 009A,E01022421,44.5,BS105NB,1,3.0,0.00042396834369700395
Tewkesbury 009B,E01022422,44.5,BS105NB,1,0.333333333,4.710759369700396e-05
Tewkesbury 009C,E01022423,45.5,BS105NB,1,2.333333333,0.0003297531561616733
Tewkesbury 009D,E01022424,45.5,BS105NB,1,2.333333333,0.0003297531561616733
Tewkesbury 009E,E01022446,43.4,BS105NB,1,2.0,0.0002826455624646693
Torbay 001A,E01015262,53.1,PL68DH,1,2.0,0.0002826455624646693
Torbay 001B,E01015263,54.1,PL68DH,1,1.0,0.00014132278123233464
Torbay 001C,E01015264,54.1,PL68DH,1,4.333333333,0.0006123987186263426
Torbay 001D,E01015265,54.1,PL68DH,1,3.333333333,0.00047107593739400795
Torbay 001E,E01015266,54.1,PL68DH,1,0.666666667,9.42151875353307e-05
Torbay 002A,E01015236,55.2,PL68DH,1,3.666666667,0.0005181835312323347
Torbay 002B,E01015237,53.1,PL68DH,1,2.0,0.0002826455624646693
Torbay 002C,E01015238,54.1,PL68DH,1,3.333333333,0.00047107593739400795
Torbay 002D,E01015239,54.1,PL68DH,1,7.666666667,0.0010834746561616732
Torbay 003A,E01015249,50.9,PL68DH,1,2.333333333,0.0003297531561616733
Torbay 003B,E01015250,49.8,PL68DH,1,0.666666667,9.42151875353307e-05
Torbay 003C,E01015251,50.9,PL68DH,1,2.333333333,0.0003297531561616733
Torbay 003D,E01015252,52.0,PL68DH,1,2.333333333,0.0003297531561616733
Torbay 003E,E01015253,52.0,PL68DH,1,0.333333333,4.710759369700396e-05
Torbay 003F,E01015254,52.0,PL68DH,1,3.0,0.00042396834369700395
Torbay 004A,E01015257,53.1,PL68DH,1,2.0,0.0002826455624646693
Torbay 004B,E01015258,52.0,PL68DH,1,4.666666667,0.0006595063124646694
Torbay 004C,E01015259,54.1,PL68DH,1,1.666666667,0.00023553796876766536
Torbay 004D,E01015260,53.1,PL68DH,1,4.0,0.0005652911249293386
Torbay 005A,E01015240,55.2,PL68DH,1,7.333333333,0.0010363670623233464
Torbay 005B,E01015241,54.1,PL68DH,1,4.0,0.0005652911249293386
Torbay 005C,E01015242,54.1,PL68DH,1,1.333333333,0.0001884303749293386
Torbay 005D,E01015243,56.3,PL68DH,1,4.666666667,0.0006595063124646694
Torbay 006A,E01015214,53.1,PL68DH,1,3.333333333,0.00047107593739400795
Torbay 006B,E01015215,54.1,PL68DH,1,2.0,0.0002826455624646693
Torbay 006C,E01015216,54.1,PL68DH,1,2.0,0.0002826455624646693
Torbay 006D,E01015218,54.1,PL68DH,1,3.666666667,0.0005181835312323347
Torbay 008A,E01015217,53.1,PL68DH,1,2.666666667,0.00037686075
Torbay 008B,E01015255,52.0,PL68DH,1,2.0,0.0002826455624646693
Torbay 008C,E01015256,53.1,PL68DH,1,1.333333333,0.0001884303749293386
Torbay 008D,E01015261,53.1,PL68DH,1,6.333333333,0.0008950442810910118
Torbay 010A,E01015267,53.1,PL68DH,1,4.666666667,0.0006595063124646694
Torbay 010B,E01015268,54.1,PL68DH,1,5.666666667,0.000800829093697004
Torbay 010C,E01015269,55.2,PL68DH,1,3.0,0.00042396834369700395
Torbay 010D,E01015270,54.1,PL68DH,1,6.666666667,0.0009421518749293386
Torbay 010E,E01015271,55.2,PL68DH,1,4.666666667,0.0006595063124646694
Torbay 011A,E01015224,48.8,PL68DH,1,4.333333333,0.0006123987186263426
Torbay 011B,E01015225,48.8,PL68DH,1,2.666666667,0.00037686075
Torbay 011C,E01015226,47.7,PL68DH,1,3.333333333,0.00047107593739400795
Torbay 011D,E01015227,48.8,PL68DH,1,3.0,0.00042396834369700395
Torbay 011E,E01015228,47.7,PL68DH,1,3.0,0.00042396834369700395
Torbay 011F,E01015230,48.8,PL68DH,1,5.333333333,0.0007537214998586772
Torbay 012A,E01015202,46.6,PL68DH,1,1.666666667,0.00023553796876766536
Torbay 012B,E01015203,47.7,PL68DH,1,2.666666667,0.00037686075
Torbay 012C,E01015204,45.5,PL68DH,1,1.666666667,0.00023553796876766536
Torbay 012D,E01015205,44.5,PL68DH,1,3.666666667,0.0005181835312323347
