property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Bristol 008A,E01014492,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,2.333333333,0.0003297531561616733
Bristol 008B,E01014493,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,134.1,,-0.7424343072967018,0.3043981643622324,0.1421421752038998,0.06387099983075191,0.5747863476602405,0.15679937951762377,3.0,0.00042396834369700395
Bristol 008C,E01014494,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,3.0,0.00042396834369700395
Bristol 008E,E01014496,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,1.333333333,0.0001884303749293386
Bristol 008F,E01014499,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,,,133.0,,-0.9614319809305374,,0.18798612358261807,,0.46465344140654197,,3.333333333,0.00047107593739400795
Bristol 009A,E01014715,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.666666667,0.00023553796876766536
Bristol 009B,E01014716,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.6930925113340575,0.2546116067622357,0.13103703748059795,0.053338022723125676,0.6160357407823125,0.12672207315369607,4.0,0.0005652911249293386
Bristol 009C,E01014717,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,124.4,0.0,-0.7696845921560592,0.2364507830838789,0.14698275990556967,0.04952301490335165,0.5800508054859115,0.11716623672871476,10.66666667,0.0015074430002826455
Bristol 009D,E01014718,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.7727770761888035,0.31375787396072874,0.14753097175631077,0.0657003990707589,0.5806472669472937,0.15479016815025579,2.0,0.0002826455624646693
Bristol 010A,E01014510,30.0,,60.0,,80.0,,90.1,,,,,,,,,,,,,,1.0,0.00014132278123233464
Bristol 010B,E01014635,30.0,,60.0,,80.0,,89.0,,119.0,,,,119.0,,-1.0094065379294204,,0.19665023044276103,,0.47409685384631833,,1.666666667,0.00023553796876766536
Bristol 010C,E01014637,30.0,,60.0,,80.0,,90.1,,120.1,,,,,,-0.5579261645693461,,0.102280646480582,,0.6914094027445281,,1.333333333,0.0001884303749293386
Bristol 010D,E01014662,30.0,,60.0,,80.0,,90.1,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 011A,E01014615,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,2.333333333,0.0003297531561616733
Bristol 011B,E01014617,30.0,,60.0,,80.0,,90.1,,120.1,,,,,,-0.5579261645693461,,0.102280646480582,,0.6914094027445281,,1.0,0.00014132278123233464
Bristol 011D,E01014620,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,2.0,0.0002826455624646693
Bristol 012A,E01014571,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,2.666666667,0.00037686075
Bristol 012B,E01014577,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,124.4,,-0.9908640469396288,,0.19330729853768008,,0.4704518267017865,,2.0,0.0002826455624646693
Bristol 012C,E01014586,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,0.0,-0.8370766181352188,0.25390002576361237,0.16129304065180158,0.05319918438577569,0.5422862412869082,0.12687461986747442,3.0,0.00042396834369700395
Bristol 012D,E01014587,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,3.666666667,0.0005181835312323347
Bristol 013A,E01014588,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,2.333333333,0.0003297531561616733
Bristol 013B,E01014589,30.0,,60.0,,80.0,,98.7,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 013C,E01014590,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.1555942190393784,2.666666667,0.00037686075
Bristol 013D,E01014591,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,,,,,,,,,,,,,3.666666667,0.0005181835312323347
Bristol 013E,E01014592,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.6847558945156674,0.2523397087647136,0.12956901779370836,0.05289442896333462,0.6144402872166729,0.12720938793464492,3.666666667,0.0005181835312323347
Bristol 014A,E01014660,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,0.0,-0.7758699976560787,0.24378332829808386,0.14807903279034154,0.05103685256464998,0.581243611728881,0.11973996405430715,3.0,0.00042396834369700395
Bristol 014B,E01014663,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,,,,,,,,,,,,,3.0,0.00042396834369700395
Bristol 014C,E01014664,30.0,,60.0,,80.0,,91.2,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 014D,E01014665,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,122.2,,-0.998412711076992,,0.19466909181321518,,0.4719364794832114,,2.333333333,0.0003297531561616733
Bristol 015A,E01014709,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.7637819940242816,0.3109627544001766,0.1459357589389035,0.06515542823869427,0.5789117892538171,0.15538903999244674,3.333333333,0.00047107593739400795
Bristol 015B,E01014710,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,1.333333333,0.0001884303749293386
Bristol 015C,E01014711,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Bristol 015D,E01014712,30.0,,60.0,,80.0,,95.5,,125.5,,,,125.5,,-0.9870926707400174,,0.1926264810350759,,0.4697096946872047,,3.666666667,0.0005181835312323347
Bristol 015E,E01014713,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,,,,127.6,,-0.979898280542554,,0.19132689412085507,,0.4682932718462513,,3.0,0.00042396834369700395
Bristol 015F,E01014714,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,5.0,0.0007066139061616733
Bristol 016C,E01014509,30.0,,60.0,,80.0,,91.2,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 016E,E01014512,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.0,0.00014132278123233464
Bristol 016F,E01014513,30.0,,60.0,,80.0,,92.2,,122.2,,,,122.2,,-0.998412711076992,,0.19466909181321518,,0.4719364794832114,,0.666666667,9.42151875353307e-05
Bristol 017A,E01014619,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.6988236360793684,0.25618223132808743,0.13204523918644545,0.0536441512068618,0.6171316594673111,0.12638564305591166,3.0,0.00042396834369700395
Bristol 017B,E01014621,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,,-0.7758699976560787,0.3147229235271647,0.14807903279034154,0.06588829334191089,0.5812436117288811,0.1545836288859355,2.333333333,0.0003297531561616733
Bristol 017C,E01014666,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,0.0,-0.998412711076992,0.0,0.19466909181321518,0.0,0.4719364794832114,0.0,1.333333333,0.0001884303749293386
Bristol 017D,E01014667,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,0.666666667,9.42151875353307e-05
Bristol 017E,E01014672,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,4.666666667,0.0006595063124646694
Bristol 018A,E01014624,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,2.0,0.0002826455624646693
Bristol 018D,E01014629,30.0,,60.0,,80.0,,98.7,,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,0.666666667,9.42151875353307e-05
Bristol 018E,E01032518,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,1.666666667,0.00023553796876766536
Bristol 018F,E01032519,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,,,,127.6,,-0.979898280542554,,0.19132689412085507,,0.4682932718462513,,2.333333333,0.0003297531561616733
Bristol 019A,E01014572,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 019D,E01014576,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,2.333333333,0.0003297531561616733
Bristol 020A,E01014487,30.0,,60.0,,80.0,,94.4,,124.4,,,,124.4,,-0.9908640469396288,,0.19330729853768008,,0.4704518267017865,,1.0,0.00014132278123233464
Bristol 020B,E01014491,30.0,,60.0,,80.0,,93.3,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 020C,E01014668,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,,,,,,,,,,,,,2.0,0.0002826455624646693
Bristol 020E,E01014670,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,1.666666667,0.00023553796876766536
Bristol 021A,E01014622,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,3.0,0.00042396834369700395
Bristol 021B,E01014623,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,2.666666667,0.00037686075
Bristol 021C,E01014626,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,2.333333333,0.0003297531561616733
Bristol 021D,E01014627,30.0,,60.0,,80.0,,96.5,,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.0,0.0002826455624646693
Bristol 022A,E01014557,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,0.333333333,4.710759369700396e-05
Bristol 022C,E01014559,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,3.333333333,0.00047107593739400795
Bristol 023B,E01014486,30.0,,60.0,,80.0,,94.4,,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,3.0,0.00042396834369700395
Bristol 023D,E01014489,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.6930925113340575,0.2546116067622357,0.13103703748059795,0.053338022723125676,0.6160357407823125,0.12672207315369607,2.0,0.0002826455624646693
Bristol 025A,E01014539,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 025E,E01033342,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 026A,E01014551,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,0.666666667,9.42151875353307e-05
Bristol 026B,E01014552,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.7637819940242816,0.3109627544001766,0.1459357589389035,0.06515542823869427,0.5789117892538171,0.15538903999244674,1.666666667,0.00023553796876766536
Bristol 026E,E01014556,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.666666667,0.00023553796876766536
Bristol 027A,E01014673,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,3.0,0.00042396834369700395
Bristol 027B,E01014674,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,2.0,0.0002826455624646693
Bristol 027C,E01014675,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.15559421903937837,2.666666667,0.00037686075
Bristol 028A,E01014682,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,1.666666667,0.00023553796876766536
Bristol 028B,E01014683,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,,,127.6,0.0,-0.7606908143711726,0.25311897920484566,0.14538711477105812,0.05304668794823456,0.5783149992424208,0.1270421478577721,5.0,0.0007066139061616733
Bristol 028C,E01014685,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Bristol 028D,E01014686,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,0.666666667,9.42151875353307e-05
Bristol 028E,E01014687,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.0,0.0002826455624646693
Bristol 029A,E01014565,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,3.333333333,0.00047107593739400795
Bristol 029B,E01014566,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 029D,E01014681,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.6563424914083125,0.22050011955446988,0.12333835703628819,0.046192082665858475,0.6343264965442009,0.1097445345713308,4.0,0.0005652911249293386
Bristol 029E,E01014684,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,1.0,0.00014132278123233464
Bristol 030A,E01014544,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 030B,E01014545,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,2.0,0.0002826455624646693
Bristol 030D,E01014547,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581944,1.333333333,0.0001884303749293386
Bristol 032A,E01014538,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,0.666666667,9.42151875353307e-05
Bristol 032B,E01014540,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.666666667,0.00023553796876766536
Bristol 032C,E01014542,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Bristol 032E,E01033344,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.0,0.00014132278123233464
Bristol 033B,E01014678,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,2.666666667,0.00037686075
Bristol 033C,E01014679,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,1.0,0.00014132278123233464
Bristol 034A,E01014548,30.0,,60.0,,80.0,,98.7,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Bristol 034B,E01014549,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,1.0,0.00014132278123233464
Bristol 034D,E01014555,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.0,0.00014132278123233464
Bristol 035A,E01014528,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,2.333333333,0.0003297531561616733
Bristol 035E,E01014532,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,0.666666667,9.42151875353307e-05
Bristol 036A,E01014695,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.6792847575357278,0.2508569536316702,0.12860464380931286,0.05260441569525234,0.6133923908433109,0.1275278593662341,3.0,0.00042396834369700395
Bristol 036C,E01014698,30.0,,60.0,,80.0,,99.8,,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,1.0,0.00014132278123233464
Bristol 036D,E01014699,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.6455802026071364,0.21785927096845772,0.12145125555164628,0.04567626555517659,0.6322766660538511,0.11031114502904506,2.666666667,0.00037686075
Bristol 036E,E01014700,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,130.8,,-0.9689494169503963,,0.18934699093374668,,0.466135902974767,,1.333333333,0.0001884303749293386
Bristol 036F,E01014701,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,,,,,,,,,,,,,3.0,0.00042396834369700395
Bristol 037A,E01014730,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.15559421903937837,2.0,0.0002826455624646693
Bristol 037C,E01014732,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,1.333333333,0.0001884303749293386
Bristol 038A,E01014523,30.0,,60.0,,80.0,,100.8,,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,1.666666667,0.00023553796876766536
Bristol 038C,E01014525,30.0,,60.0,,80.0,,99.8,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 038D,E01014526,30.0,,60.0,,80.0,,101.9,,131.9,,,,131.9,,-0.9651896846764214,,0.1886665237796788,,0.4653945957725718,,3.0,0.00042396834369700395
Bristol 038E,E01014527,30.0,,60.0,,80.0,,99.8,,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,1.0,0.00014132278123233464
Bristol 039A,E01014500,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.0,0.00042396834369700395
Bristol 039B,E01014502,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,4.0,0.0005652911249293386
Bristol 039E,E01033359,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,127.6,,-0.979898280542554,,0.19132689412085507,,0.4682932718462513,,0.666666667,9.42151875353307e-05
Bristol 039F,E01033361,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,0.0,-0.8271295950808512,0.25156221747818935,0.15951481018096011,0.052742408427716075,0.5403507118629802,0.12737633855427002,3.333333333,0.00047107593739400795
Bristol 039G,E01033362,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.7517009223893949,0.3072357674133057,0.14379023059042131,0.06442698833531152,0.5765782688761749,0.156189091718343,2.0,0.0002826455624646693
Bristol 039H,E01033364,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,0.0,-0.824117087243062,0.2508569536316702,0.15897581737152977,0.05260441569525234,0.539764146909039,0.12752785936623406,5.0,0.0007066139061616733
Bristol 040A,E01014729,30.0,,60.0,,80.0,,100.8,,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,3.666666667,0.0005181835312323347
Bristol 040B,E01014733,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,1.0,0.00014132278123233464
Bristol 040D,E01014736,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,1.666666667,0.00023553796876766536
Bristol 041A,E01014501,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.6792847575357278,0.2508569536316702,0.12860464380931286,0.05260441569525234,0.6133923908433109,0.1275278593662341,2.333333333,0.0003297531561616733
Bristol 041D,E01014506,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,129.8,,-0.972369109059823,,0.18996565388441117,,0.4668099485102835,,1.0,0.00014132278123233464
Bristol 042B,E01014646,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,2.333333333,0.0003297531561616733
Bristol 042D,E01014649,30.0,,60.0,,80.0,,98.7,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Bristol 042E,E01014651,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.7545098380913653,0.30809953569230797,0.14428938832923457,0.06459599422668579,0.5771210935393286,0.15600351738098095,2.0,0.0002826455624646693
Bristol 043A,E01014533,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.1555942190393784,3.666666667,0.0005181835312323347
Bristol 043B,E01014534,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,0.0,-0.8271295950808512,0.25156221747818935,0.15951481018096011,0.052742408427716075,0.5403507118629802,0.12737633855427005,5.0,0.0007066139061616733
Bristol 043C,E01014535,30.0,,60.0,,80.0,,99.8,,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,2.333333333,0.0003297531561616733
Bristol 043D,E01014536,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.7517009223893949,0.3072357674133057,0.14379023059042131,0.06442698833531152,0.5765782688761749,0.15618909171834297,1.333333333,0.0001884303749293386
Bristol 044A,E01014578,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.7545098380913653,0.30809953569230797,0.14428938832923457,0.06459599422668579,0.5771210935393286,0.15600351738098098,3.0,0.00042396834369700395
Bristol 044C,E01014585,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,,,131.9,,-0.618664699013874,0.19371335596089906,0.11598571847370014,0.04062980533089891,0.6423329431483573,0.098911543139682,2.0,0.0002826455624646693
Bristol 044D,E01014647,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.0,0.0002826455624646693
Bristol 044E,E01014650,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,129.8,,-0.972369109059823,,0.18996565388441117,,0.4668099485102835,,4.0,0.0005652911249293386
Bristol 045B,E01014580,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,,,-0.529613409419682,0.0,0.09739721301195137,0.0,0.6861140689385011,0.0,2.0,0.0002826455624646693
Bristol 045C,E01014581,30.0,,60.0,,80.0,,101.9,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Bristol 045D,E01014582,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.333333333,0.0003297531561616733
Bristol 046A,E01014518,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Bristol 046B,E01014519,30.0,,60.0,,80.0,,101.9,,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Bristol 046C,E01014520,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,1.666666667,0.00023553796876766536
Bristol 046D,E01014521,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,133.0,,-0.7455226951751097,0.3053418401576139,0.14269166829728472,0.06405603296482014,0.5753837551725216,0.1565963114936765,4.0,0.0005652911249293386
Bristol 047A,E01014607,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,0.0,,,131.9,,-0.7486115686373292,0.3062877090156981,0.14324102046344214,0.06424136286744588,0.5759810628824378,0.15639288160169867,1.0,0.00014132278123233464
Bristol 047D,E01014610,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,,,-0.529613409419682,0.0,0.09739721301195137,0.0,0.6861140689385011,0.0,1.666666667,0.00023553796876766536
Bristol 047E,E01014613,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.666666667,0.00037686075
Bristol 047F,E01014614,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.666666667,0.00037686075
