lsoa,lsoa_code,unit_travel_time,unit_postcode,selected,admissions,relative_frequency
Plymouth 015C,E01015123,15.5,PL68DH,1,6.333333333,0.0008137393463959913
Plymouth 015D,E01015124,15.5,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 015E,E01015125,16.5,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 016A,E01015033,11.2,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 016B,E01015034,11.2,PL68DH,1,5.0,0.0006424257998201208
Plymouth 016C,E01015036,11.2,PL68DH,1,3.0,0.00038545547989207247
Plymouth 016D,E01015038,12.2,PL68DH,1,3.0,0.00038545547989207247
Plymouth 016E,E01015101,11.2,PL68DH,1,4.333333333,0.0005567690264679429
Plymouth 017A,E01015098,12.2,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 017B,E01015099,12.2,PL68DH,1,3.0,0.00038545547989207247
Plymouth 017C,E01015100,12.2,PL68DH,1,1.0,0.00012848515996402416
Plymouth 017D,E01015103,11.2,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 017E,E01015105,11.2,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 018A,E01015107,17.6,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 018B,E01015110,17.6,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 018C,E01015111,17.6,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 018D,E01015119,17.6,PL68DH,1,0.0,0.0
Plymouth 019A,E01015112,15.5,PL68DH,1,1.0,0.00012848515996402416
Plymouth 019B,E01015113,14.4,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 019C,E01015114,16.5,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 019D,E01015118,13.3,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 019E,E01015122,14.4,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 020A,E01015042,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 020B,E01015044,14.4,PL68DH,1,2.0,0.00025697031992804833
Plymouth 020C,E01015167,14.4,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 020D,E01015168,13.3,PL68DH,1,2.0,0.00025697031992804833
Plymouth 020E,E01015171,13.3,PL68DH,1,2.0,0.00025697031992804833
Plymouth 021A,E01015055,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 021B,E01015056,14.4,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 021C,E01015057,15.5,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 021D,E01015059,14.4,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 021E,E01015060,14.4,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 021F,E01015176,15.5,PL68DH,1,3.0,0.00038545547989207247
Plymouth 022A,E01015108,16.5,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 022B,E01015109,18.7,PL68DH,1,1.0,0.00012848515996402416
Plymouth 022C,E01015115,16.5,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 022D,E01015116,17.6,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 022E,E01015117,17.6,PL68DH,1,0.0,0.0
Plymouth 023A,E01015031,13.3,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 023B,E01015032,12.2,PL68DH,1,2.0,0.00025697031992804833
Plymouth 023C,E01015049,13.3,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 023D,E01015050,13.3,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 023E,E01015051,15.5,PL68DH,1,2.0,0.00025697031992804833
Plymouth 024A,E01015169,14.4,PL68DH,1,4.666666667,0.0005995974132082745
Plymouth 024B,E01015170,13.3,PL68DH,1,3.333333333,0.0004282838665039188
Plymouth 024C,E01015173,14.4,PL68DH,1,2.0,0.00025697031992804833
Plymouth 024D,E01015174,13.3,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 025A,E01015061,13.3,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 025B,E01015062,13.3,PL68DH,1,2.0,0.00025697031992804833
Plymouth 025C,E01015175,14.4,PL68DH,1,1.0,0.00012848515996402416
Plymouth 025D,E01015177,15.5,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 025E,E01015178,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 026A,E01015043,14.4,PL68DH,1,2.0,0.00025697031992804833
Plymouth 026B,E01015045,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 026C,E01015046,15.5,PL68DH,1,4.0,0.0005139406398560967
Plymouth 026D,E01015047,15.5,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 026E,E01015048,15.5,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 027A,E01015053,13.3,PL68DH,1,0.0,0.0
Plymouth 027B,E01015054,14.4,PL68DH,1,1.0,0.00012848515996402416
Plymouth 027C,E01015152,15.5,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 027E,E01015156,15.5,PL68DH,1,4.333333333,0.0005567690264679429
Plymouth 027F,E01032657,14.4,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 027G,E01032658,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 028A,E01015052,13.3,PL68DH,1,4.666666667,0.0005995974132082745
Plymouth 028B,E01015179,14.4,PL68DH,1,1.0,0.00012848515996402416
Plymouth 028C,E01015180,15.5,PL68DH,1,2.0,0.00025697031992804833
Plymouth 028D,E01015181,14.4,PL68DH,1,3.0,0.00038545547989207247
Plymouth 028E,E01015182,14.4,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 029A,E01015151,14.4,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 029B,E01015153,15.5,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 029C,E01015155,15.5,PL68DH,1,4.0,0.0005139406398560967
Plymouth 029D,E01015157,15.5,PL68DH,1,4.0,0.0005139406398560967
Plymouth 029E,E01015158,15.5,PL68DH,1,3.333333333,0.0004282838665039188
Plymouth 029F,E01015172,14.4,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 030A,E01015126,19.8,PL68DH,1,4.666666667,0.0005995974132082745
Plymouth 030B,E01015127,20.8,PL68DH,1,1.0,0.00012848515996402416
Plymouth 030C,E01015131,21.9,PL68DH,1,4.0,0.0005139406398560967
Plymouth 030D,E01015132,18.7,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 030E,E01015133,20.8,PL68DH,1,4.666666667,0.0005995974132082745
Plymouth 031A,E01015135,17.6,PL68DH,1,3.333333333,0.0004282838665039188
Plymouth 031B,E01015136,17.6,PL68DH,1,4.0,0.0005139406398560967
Plymouth 031C,E01015137,18.7,PL68DH,1,2.666666667,0.0003426270932802261
Plymouth 031D,E01015138,20.8,PL68DH,1,2.333333333,0.00029979870653989467
Plymouth 031E,E01015139,19.8,PL68DH,1,1.666666667,0.000214141933316202
Plymouth 031F,E01015141,19.8,PL68DH,1,3.333333333,0.0004282838665039188
Plymouth 032A,E01015128,20.8,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 032B,E01015129,20.8,PL68DH,1,0.666666667,8.565677335217782e-05
Plymouth 032C,E01015130,20.8,PL68DH,1,1.333333333,0.00017131354657587048
Plymouth 032D,E01015134,17.6,PL68DH,1,3.666666667,0.00047111225324425026
Plymouth 032E,E01015140,19.8,PL68DH,1,2.333333333,0.00029979870653989467
Sedgemoor 001A,E01029085,21.9,BS234TQ,1,7.666666667,0.0009850528931003469
Sedgemoor 001B,E01029126,25.1,BS234TQ,1,2.0,0.00025697031992804833
Sedgemoor 001C,E01029127,25.1,BS234TQ,1,5.333333333,0.000685254186431967
Sedgemoor 001D,E01029128,25.1,BS234TQ,1,1.666666667,0.000214141933316202
Sedgemoor 001E,E01029129,25.1,BS234TQ,1,2.333333333,0.00029979870653989467
Sedgemoor 002C,E01029089,12.2,BS234TQ,1,3.0,0.00038545547989207247
Sedgemoor 002D,E01029113,20.8,BS234TQ,1,5.333333333,0.000685254186431967
Sedgemoor 002E,E01029115,20.8,BS234TQ,1,2.333333333,0.00029979870653989467
Sedgemoor 002F,E01029140,17.6,BS234TQ,1,6.333333333,0.0008137393463959913
